2024-05-07 09:27:20 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4cc4d454, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3add5e17, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@1c58d7be, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@61b8c9de, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@b34c7c9, org.springframework.test.context.support.DirtiesContextTestExecutionListener@5b490d5e, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1f6c4ae, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@26270b77, org.springframework.test.context.event.EventPublishingTestExecutionListener@b808af5, org.springframework.security.test.context.support.WithSecurityContextTestExecutionListener@18b04526, org.springframework.security.test.context.support.ReactorContextTestExecutionListener@2fd4312a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@31b6fb14, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3eee08f5, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@246df37b, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@2abedbbd, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2c56eba5, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6231f77a]
2024-05-07 09:27:20 [main] INFO  p.backend.LoansUiControllerTest - Starting LoansUiControllerTest using Java 1.8.0_292 on WPF45D02X with PID 23864 (started by xxpaiija in C:\DLTE_JavaFullStack-Annapoorna2024\DLTE_Project\MyBank_Project\MYBank-WebService)
2024-05-07 09:27:20 [main] INFO  p.backend.LoansUiControllerTest - No active profile set, falling back to 1 default profile: "default"
2024-05-07 09:27:21 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2024-05-07 09:27:21 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 9 ms. Found 0 JDBC repository interfaces.
2024-05-07 09:27:21 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'soapServiceConfiguration' of type [project.backend.configuration.SoapServiceConfiguration$$EnhancerBySpringCGLIB$$ba5b4b5d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-07 09:27:21 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$a55f2304] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-07 09:27:21 [main] INFO  o.s.w.s.a.s.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2024-05-07 09:27:21 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-07 09:27:22 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@355493bf, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7ebc5be6, org.springframework.security.web.context.SecurityContextPersistenceFilter@7544260a, org.springframework.security.web.header.HeaderWriterFilter@2375a976, org.springframework.web.filter.CorsFilter@4627dfda, org.springframework.security.web.authentication.logout.LogoutFilter@ace2408, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@75959b0c, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3573e19d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@bb6869a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@506b083, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1f3361e9, org.springframework.security.web.session.SessionManagementFilter@4bc21e34, org.springframework.security.web.access.ExceptionTranslationFilter@3d98729a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@112530c3]
